Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,24624.97835,14586.16367,14007.73812,13697.87969,13011.22898,13100.86841,12040.17311,13710.28265,12806.36871,12145.58982,11498.63792,9825.90445
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,7469.505981,6785.795258,6855.408692,6929.540497,6976.338257,6996.656128,7187.065491,7237.608994,7248.601135,7353.253357,6910.603525,6947.40008
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,668.8792725,311.2077026,311.2077026,311.2077026,311.2077026,311.2077026,311.2077026,311.2077026,311.2077026,311.2077026,311.2077015,311.2077008
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,2063.715088,2113.782959,2133.827881,2088.929932,2109.672119,1967.927979,2809.258057,2867.566895,2839.298096,1653.567972,1346.757981
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,2756.249681,2694.748146,2631.259409,2775.028829,2833.564045,2870.466339,2095.79573,2108.783813,2032.747353,2066.510345,2402.515026,2250.01877
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,28562.40295,16918.44425,15453.90325,15103.15657,14519.20497,14596.18695,13386.46263,15187.80011,14109.42785,13371.09973,12438.43897,10428.12945
A24019EL0_5890_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,15094.474,13250.20032,13309.80246,13469.98627,13476.97455,13495.70233,13544.55871,13485.71506,13426.88791,13565.08963,13417.66375,13489.57128
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,1691.852051,787.1635132,787.1635132,787.1635132,787.1635132,787.1635132,787.1635132,787.1635132,787.1635132,787.1635132,787.1635071,787.1635031
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,982.3112793,1460.762939,1516.078979,1544.610962,1572.93396,1601.474976,2154.106934,1573.76001,1588.969971,1636.046021,1188.863659,970.7201128
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,3064.694341,3186.655425,3056.495552,3015.089988,3383.321709,3470.307152,3072.30349,3129.481896,3339.734215,3566.354454,2675.248642,2421.084035
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,3072.447998,3918.062012,1547.175049,2560.608887,2129.616943,2705.918945,1565.692017,2199.291992,0,1977.097046,670.2642939,85.65712391
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,7183.086255,4254.826422,3835.068927,3747.448241,3620.16222,3632.243361,3329.398672,3773.609239,3500.693176,3316.75421,3157.711743,2706.140287
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,2897.987641,2544.372513,2570.03643,2578.689209,2593.125305,2587.901474,2696.065773,2702.669819,2699.55003,2737.465942,2592.729951,2607.858965
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,409.335907,569.4998169,557.0029297,551.0775757,557.0167236,560.0006714,656.8220215,498.5169983,490.6500854,491.9287109,439.1670921,360.609867
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1789.258148,1615.974769,1551.629608,1693.016884,1692.657219,1750.317856,1264.842194,1260.074585,1260.367552,1261.769547,1473.215829,1420.939976
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,38.08998224,63.48330373
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,6047.015207,3581.828082,3386.617435,3311.055372,3154.15782,3176.761171,2917.701904,3318.745009,3094.633217,2934.291766,2975.373758,2701.211306
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,13799.59155,11519.29092,11519.79578,11633.24311,11653.0393,11651.73157,11551.67762,11447.87366,11393.71567,11524.86554,11652.3383,11740.69998
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,93.11282349,43.32234955,43.32234955,43.32234955,43.32234955,43.32234955,43.32234955,43.32234955,43.32234955,43.32234955,43.32235027,43.32235075
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,2303.615967,2237.291992,2205.427979,2190.679932,2178.584961,2400.391113,2534.663086,2486.846924,2501.529053,1839.834753,1574.86326
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1931.862609,1460.045105,1412.382813,1377.509003,1365.80658,1384.587708,1710.768372,1477.281189,1455.883728,1449.34314,1270.441623,1175.814164
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,47429.96497,28094.30542,25322.73253,24744.06319,23928.17514,23983.47758,21983.23972,24916.86762,23114.40514,21900.34712,20283.06087,16923.27976
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,24419.92993,20915.98536,21121.10351,21137.85413,21200.14222,21176.91346,20098.08789,19844.89554,20147.1387,20357.88159,21284.1249,21392.80583
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,2081.730957,968.5615845,968.5615845,968.5615845,968.5615845,968.5615845,968.5615845,968.5615845,968.5615845,968.5615845,968.5615905,968.5615945
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,6760.969238,7667.655762,7709.28418,7720.423828,7678.079102,7717.15918,8109.423828,6402.736816,6563.324219,6438.650879,5998.359071,4857.742331
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,15718.20905,14128.67947,13180.30637,14617.37842,14878.38794,15052.63403,19422.43603,19952.07105,17240.15894,17554.25476,12434.44213,11937.19931
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,154972.9028,158068.3518,158050.093,158879.3442,159457.9888,157859.5381,13503.10388,14109.40588,13751.89392,12250.10742,130739.8493,112533.0201
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,6500.422604,3850.349266,3470.547436,3391.17173,3271.247996,3287.048453,3012.923931,3415.001977,3167.884529,3001.435897,2779.811998,2319.321707
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,3537.656311,3095.063194,3117.322151,3153.735947,3172.974228,3181.386856,3201.8555,3197.094948,3189.386368,3231.41259,3142.647603,3159.531237
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,193.1463928,89.86469269,89.86469269,89.86469269,89.86469269,89.86469269,89.86469269,89.86469269,89.86469269,89.86469269,89.86469348,89.864694
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,92.45539856,127.0859985,124.5354996,123.3321991,124.2372971,125.1448975,166.5659027,121.1445007,120.2126999,120.2008972,96.32091679,77.51119491
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1227.2457,1030.301348,994.3104507,973.3933148,978.5693516,966.4880066,881.7386933,857.6949768,877.1122475,879.6381454,839.5556849,736.385841
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,72.979352,7.141179085,3.596981049,0,0,0,7.136291027,7.136291027,7.136291027,7.136291027,4.36052883,4.869560684
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,3093.989077,1832.738102,1673.98719,1636.006352,636.2255566,625.7297435,584.2384744,848.3526334,1534.324962,1454.27867,1347.351174,1129.59383
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,878.3224487,825.1774788,834.2723217,846.1841736,918.5714073,923.7820511,937.1652031,884.5762673,879.3461876,893.1304264,841.1195698,845.6844019
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,96.58122253,44.93608856,44.93608856,44.93608856,44.93608856,44.93608856,44.93608856,44.93608856,44.93608856,44.93608856,44.93608849,44.93608845
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,7.227642059,7.754220963,8.021595001,8.021608353,8.022110939,0,0,0,0,6.126516446,5.041380102
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,108.2507896,100.8635826,95.77042198,99.21147251,104.3669796,100.3464584,40.82572937,25.41879082,36.56814098,36.46676064,85.95136326,79.40532411
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,6981.097376,4135.127981,3777.177488,3691.350851,3544.860147,3567.46964,3271.83396,3712.270286,3448.566725,3268.161733,3040.1346,2548.772675
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,15439.84314,12864.94065,12861.31372,12937.67901,13003.06049,12957.33862,12984.62928,12781.09626,12716.81335,12851.6991,12963.35697,13031.3858
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,676.0203247,314.5302124,314.5302124,314.5302124,314.5302124,314.5302124,314.5302124,314.5302124,314.5302124,314.5302124,314.5302102,314.5302087
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,1801.480957,1794.145996,1785.062988,1786.744995,1788.814941,2030.019043,2272.542969,2296.032959,2306.468994,1394.203668,1127.57545
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1447.466154,1154.263333,1122.93992,1448.216682,1137.909928,1463.870117,1295.75853,1313.148895,1319.823303,1384.711487,1188.368304,1231.987226
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,4284.439181,2537.79132,2399.484424,2346.019114,2234.798502,2250.827499,2067.267234,2351.369908,2192.588704,2079.003439,2246.663182,2144.782354
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,11018.71051,6311.767059,6215.178405,5971.811401,5832.888458,5696.473159,6545.143463,6357.503097,5986.570457,5792.611053,6291.995653,6343.207151
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,270.7991028,125.9940033,125.9940033,125.9940033,125.9940033,125.9940033,125.9940033,125.9940033,125.9940033,125.9940033,125.994006,125.9940078
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,13647.63965,24903.49023,24324.57031,24049.89063,23795.06055,23543.11914,4585.316895,4567.26709,4546.38916,4592.895996,21167.91895,19063.48471
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,26516.04337,28088.74018,26337.56628,27596.0758,27726.88713,28431.06446,23067.05127,23425.5492,25949.03809,27353.57812,26950.83911,27359.68767
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,1546.875,1549.38501,1549.38501,1549.38501,1549.38501,5.848637104,5.848637104,5.848637104,5.848637104,623.2603042,5.843833726
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,52149.96243,30890.0232,29206.44936,28555.21587,27201.68256,27383.21379,25150.80273,28612.86512,26694.38309,25310.78686,26156.03326,24122.42253
A24021PM7_4410_4620,24021,FREDERICK,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,46256.20337,37713.06873,37906.79664,37666.6742,37647.52991,37455.67591,36360.18287,35761.81708,35988.72079,36194.10919,38352.65005,38649.88567
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,894.9865112,416.4081116,416.4081116,416.4081116,416.4081116,416.4081116,416.4081116,416.4081116,416.4081116,416.4081116,416.4080803,416.4080594
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,19024.5293,23648.2207,24579.74023,25058.06055,25689.33984,26319.28906,16248.76953,15861.7998,15933.80957,15992.71973,20916.90826,18475.02028
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,46701.82215,39325.96857,37723.67135,41427.38846,41353.09817,42629.4578,46190.36209,46763.16288,44138.07669,45364.25418,38021.66451,38220.32662
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,3751.259887,6387.704102,6403.487793,6404.519043,6404.519043,6404.519043,37.12820816,37.12820816,37.12820816,37.12820816,4189.871362,2714.127074
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,8519.884019,5046.527965,4548.690224,4444.803918,4282.290161,4308.180063,3948.860827,4475.767328,4152.043791,3933.932902,3762.757928,3238.803065
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,7482.81665,6207.600556,6207.582718,6238.986328,6242.943146,6238.363678,6058.237854,5958.378105,5982.455544,6034.242889,6264.056482,6301.705658
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,3.259732962,1.516648054,1.516648054,1.516648054,1.516648054,1.516648054,1.516648054,1.516648054,1.516648054,1.516648054,1.516647726,1.516647507
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,3260.204102,3379.812012,3443.146973,3528.657959,3610.839111,4312.421875,4171.390137,4279.496094,4355.290039,2712.91852,2268.322858
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1653.162354,2264.794251,2201.046814,2390.855865,2426.727425,2489.002381,3191.157653,3331.123841,2934.606903,3053.224518,2120.072582,2066.08976
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL2_5800_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,10903.18385,6458.31807,5899.227313,5765.259149,5542.568158,5571.829797,5109.949215,5797.676314,5386.084814,5104.210537,4748.102609,3980.68614
A24017PL2_5800_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,6255.490295,5479.673966,5503.053589,5550.372452,5574.653336,5575.736191,5490.36023,5444.753815,5422.692184,5468.332489,5547.054375,5576.388232
A24017PL2_5800_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,486.4605103,226.334198,226.334198,226.334198,226.334198,226.334198,226.334198,226.334198,226.334198,226.334198,226.3341967,226.3341958
A24017PL2_5800_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,805.4448242,1198.159058,1210.098022,1216.766968,1231.14502,1251.171997,1410.733032,1250.389038,1271.743042,1304.735962,942.85622,764.6950187
A24017PL2_5800_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1631.776818,1500.695465,1450.727175,1555.715706,1539.780144,1608.694771,1891.006645,1962.362694,2004.03344,2138.202477,1345.001757,1274.518145
A24017PL2_5800_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,219.460495,251.7969055,269.8198853,51.66183853,196.8356018,147.9911957,417.8822021,85.47276306,0,0,260.4428088,254.1914245
A24017XL0_5340_0000,24017,CHARLES,Patuxent,Patuxent River Basin,Agriculture,31224.80611,18552.42325,16716.68839,16329.11862,15734.12864,15826.78539,14506.5611,16444.72936,15255.12,14453.86551,13384.49539,11163.03339
A24017XL0_5340_0000,24017,CHARLES,Patuxent,Patuxent River Basin,Forest,29735.10279,23511.43573,23435.84443,23329.40149,23300.2395,23224.29712,22893.29602,22456.23547,22255.31961,22173.74384,23612.65114,23730.52229
A24017XL0_5340_0000,24017,CHARLES,Patuxent,Patuxent River Basin,Non-Tidal Atm,482.8739014,224.6654968,224.6654968,224.6654968,224.6654968,224.6654968,224.6654968,224.6654968,224.6654968,224.6654968,224.6654981,224.6654989
A24017XL0_5340_0000,24017,CHARLES,Patuxent,Patuxent River Basin,Septic,0,19603.36914,20410.56055,20824.16992,21447.83008,22075.81055,23811.56055,23289.28906,23810.2207,24847.21094,16012.58026,13080.5934
A24017XL0_5340_0000,24017,CHARLES,Patuxent,Patuxent River Basin,Stormwater,12037.00104,18117.79274,17235.29239,19129.61273,19157.79016,19589.57245,20451.74384,21048.15155,21891.28241,23758.73309,16666.9319,16288.02491
A24017XL0_5340_0000,24017,CHARLES,Patuxent,Patuxent River Basin,Wastewater,0,8.595727921,12.18006039,12.18006039,12.18006039,12.18006039,6.090030193,6.090030193,6.090030193,6.090030193,12.17405881,12.17005776
A24019EL0_4591_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,299700.2702,241490.6667,211747.072,208825.0026,205975.1697,203713.4077,182127.2991,164318.754,155151.6305,157038.9364,178755.1285,156760.4994
A24019EL0_4591_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,27877.74487,24044.68518,23953.98536,24178.5426,24155.18884,24193.97046,24538.24365,24329.79402,25330.41846,24677.07587,24133.59896,24253.34137
A24019EL0_4591_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,10714.78027,6848.14502,6848.14502,6848.14502,6848.14502,6848.14502,6848.14502,6848.14502,6848.14502,6848.14502,6848.144998,6848.144983
A24019EL0_4591_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,7814.387207,7942.491211,8010.269043,8051.62793,8104.39209,7740.503906,9401.763672,8958.592773,8734.080078,8735.900391,6007.086872,4671.632092
A24019EL0_4591_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,18626.39288,18214.98737,17768.07525,18331.47925,19416.26907,19047.26336,19710.83517,19727.63305,22157.81775,21371.27878,15007.07794,13166.41307
A24019EL0_4591_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,29688.59961,13812.58984,5578.081055,10339.70738,10699.46715,7295.611188,8523.771691,10238.72775,7583.481652,10121.49825,14292.26019,20101.71295
A24019EL0_4592_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,61740.70492,49750.34773,44703.10556,44088.55162,43417.84423,43116.67275,38620.05747,34971.17278,33036.38802,33437.41706,37773.64903,33154.01135
A24019EL0_4592_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,9282.361695,8188.201874,8152.544068,8253.470917,8263.315094,8269.193787,8401.169525,8214.514725,8638.332458,8394.471008,8215.11126,8256.822721
A24019EL0_4592_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,389.0349121,248.6441956,248.6441956,248.6441956,248.6441956,248.6441956,248.6441956,248.6441956,248.6441956,248.6441956,248.644194,248.644193
A24019EL0_4592_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,907.6942749,909.6760254,913.1757813,916.6759033,872.7792969,844.192688,732.6544189,707.005127,688.5161133,681.2803616,529.0165857
A24019EL0_4592_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,2055.739212,1947.602417,1897.039047,1889.805184,1904.549366,1932.593319,1786.940613,1792.977173,1788.855103,1780.196777,1560.544492,1336.214789
A24019EL0_4592_0000,24019,DORCHESTER,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,398.8887939,4857.13623,4857.13623,4857.13623,4857.13623,4853.812012,4853.812012,4853.812012,4853.812012,4824.417027,4802.604225
