Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
A24005WU0_3540_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,419814.33652999997,415797.23541999998,401045.84587000002,385130.42193000001,386843.00588000001,371925.91411000001,355451.46875,378630.38676999998,366219.86718750006,371824.46875,,
A24005WU0_3540_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,18.288379670000001,18.288379670000001,18.288379670000001,18.288379670000001,18.288379670000001,109.63880159999999,109.63880159999999,109.63880157470705,109.63880157470705,,
A24005WU0_3541_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,15622.059402000001,10527.7209,9970.9594598999993,9275.7618273999997,8367.9610812999999,9212.8369344999992,8383.2398802999996,8412.5411225999997,8180.6051824092874,7504.0979326963434,,
A24009XL0_5343_0000,24009,CALVERT,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3541_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,13472.082883999999,8385.8818355000003,7783.9291079000004,7933.7252193000004,7846.2867741999999,7591.2167972999996,7458.8819276000004,6758.3566092999999,6753.3548583984384,6731.5961303710947,,
A24005WU0_3541_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3541_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3541_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,235178.69764,243373.58059,237298.26134999999,206374.30968000001,197483.56972999999,215799.45707999999,188124.97852,209814.05666999999,196597.482421875,190618.443359375,,
A24005WU0_3541_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,30149.019530000001,35868.710939999997,35868.710939999997,35868.710939999997,35868.710939999997,35868.710939999997,30164.910159999999,30164.910159999999,30164.910156249996,30164.910156249996,,
A24005WU0_3670_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,57964.835278999999,38977.136237999999,36939.423302000003,34363.303905000001,31002.023946000001,34072.077897000003,31055.629686,31080.769397,30227.079792022701,27744.606317043301,,
A24011EM2_4100_0001,24011,CAROLINE,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3670_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,101205.32715,49854.380372,44241.561524999997,44864.358645,43494.479738000002,42838.022704000003,44625.307371000003,35926.693418000003,36010.815917968757,35801.480773925781,,
A24005WU0_3670_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3670_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3670_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,4304020.2265999997,4536236.2890999997,4026662.0391000002,3682519.3204000001,3554489.4766000002,3565481.3204000001,3030907.6954000001,3483088.9141000002,3338851.9140625,3230988.3828125,,
A24005WU0_3670_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,6400.9121089999999,6400.9121089999999,6423.875,6423.875,6423.875,174.1988983,174.1988983,174.19889831542969,174.19889831542969,,
A24005WU0_3671_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,274479.20766999997,184879.76551,175102.231,146190.79005000001,136683.91291000001,145429.49786,137232.29086000001,143028.13397,143826.07925796503,131963.28763198853,,
A24005WU0_3671_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,72199.247564000005,69668.953618,68568.684085999994,67867.475829999996,67834.019291000004,67954.360352000003,58249.680424999999,54043.475621999998,54061.858215332031,53884.347167968757,,
A24005WU0_3671_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3671_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3671_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,679945.00934999995,731041.65430000005,657092.46542999998,640239.88606000005,615025.87124999997,621195.46531,800146.01225999999,942526.19986000005,845471.99658203125,757608.40283203125,,
A24005WU0_3671_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,98.985206599999998,137.0713959,137.0713959,137.0713959,137.0713959,137.04010009999999,137.04010009999999,502.34008789062489,502.34008789062489,,
A24005WU0_3820_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,22461.766825999999,15155.233573,14351.037270999999,13350.097921,12038.168614,13268.099408,12071.735371999999,12123.90474,11791.543605804445,10812.461816072462,,
A24005WU0_3820_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,36562.829830000002,36275.413817000001,36316.410399,35900.524415,36114.682865000002,36245.596797999999,33209.599245999998,31188.016191999999,31788.716674804684,31849.521667480472,,
A24005WU0_3820_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3820_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3820_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,1490161.0911999999,1338640.8859000001,1312698.9787999999,1311831.7903,1241357.888,1244587,1172646.2031,1225167.2187999999,1164901.109375,1190932.2187500002,,
A24005WU0_3820_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,6598.4949415000001,209718.16983,209757.5938,209811.4063,209811.4063,209811.4063,6679.7700199999999,6679.7700199999999,344827.5,148073.703125,,
A24005WU0_3821_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,53848.461429000003,36320.444327999998,34404.651280999999,32003.162499999999,28860.793492000001,31810.865658999999,28935.963907000001,29061.429224,28264.367302894592,25920.965380191803,,
A24005WU0_3821_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,9387.3859250999994,9816.0121460999999,9789.7741700000006,9673.8387148000002,9717.3796084000005,9773.9002682999999,9558.6303403000002,9306.8638609999998,9399.6351470947266,9412.201171875,,
A24005WU0_3821_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU0_3821_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,46675.407226000003,42646.350344999999,41784.110601,41749.441401999997,39443.094727000003,39621.62012,38802.794736000003,43153.230220999998,40242.544189453125,40216.815185546875,,
A24005WU0_3821_0000,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3350_3490,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,5257764.3682000004,3543476.7080000001,3359414.9109999998,3125199.0266,2817716.9556,3104217.8670999999,2824988.9067000002,2834957.2453000001,2757256.6845092773,2529343.0438842778,,
A24005WU1_3350_3490,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,244367.86723999999,295404.13280999998,299647.90233999997,298211.69238000002,301575.00780999998,305880.18261999998,300110.51665000001,305361.43700999999,309679.93408203125,311225.01171875,,
A24005WU1_3350_3490,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3350_3490,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3350_3490,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,561049.44628999999,567441.58692999999,518542.20802000002,521043.91311999998,509093.44624999998,489312.73342,567409.73152999999,615535.12993000005,459954.69433593756,459248.65234375,,
A24005WU1_3350_3490,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,20.562030790000001,20.562030790000001,20.562030790000001,20.562030790000001,20.562030790000001,20.562030790000001,20.562030790000001,20.562030792236328,20.562030792236328,,
A24005WU1_3482_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,9207698.0040000007,6192151.2932000002,5869577.5646000002,5407442.0215999996,4896132.4171000002,5368204.6205000002,4905244.4179999996,4923582.6546999998,4806408.3894042969,4411711.7771606455,,
A24005WU1_3482_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,795106.61719000002,895417.54688000004,901598.30469000002,895693.41405999998,904651.53515999997,914330.51563000004,927119.42578000005,926308.91845999996,936471.7646484375,939279.384765625,,
A24005WU1_3482_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3482_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,2797243.7812999999,2526842.6719,2405908.7656,2412485.5117000001,2231199.8906999999,2241253.7266000002,2113122.9687999999,2262409.5,2136900.171875,2081497.421875,,
A24005WU1_3482_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3490_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,249974.22422,168276.84344999999,159522.83515,147583.62505,133392.67142,146556.67112000001,133674.34701999999,134174.02458,130798.25625991821,120026.93447303773,,
A24005WU1_3490_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,114620.04203,89905.441900000005,86250.323734999998,84698.756349999996,83776.855710000003,83290.330075999998,85733.129887999996,80829.753542999999,80575.293090820298,80382.945190429702,,
A24005WU1_3490_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3490_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU1_3490_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,1368415.2294999999,1655669.672,1467778.0909,1395322.6177000001,1361726.4351999999,1375927.0098000001,1193805.1348000001,1287050.5255,1292067.025390625,1217634.0097656248,,
A24005WU1_3490_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,5344.3120120000003,7915.0791019999997,7915.591797,7915.591797,7915.591797,7915.591797,2914.133057,231.22300720000001,4120.6171875,4118.78515625,,
A24005WU2_3020_3320,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,2868711.6348000001,1921975.9205,1821342.9918,1693630.4210000001,1529602.591,1675627.5168000001,1530640.2601000001,1525580.5323000001,1483423.1871032717,1362900.7546386719,,
A24005WU2_3020_3320,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,316168.04297000001,339433.15820000001,339420.16606999998,335873.32030999998,337647.83403000003,340405.94341000001,337171.64062999998,335341.45780999999,337330.869140625,337656.580078125,,
A24005WU2_3020_3320,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU2_3020_3320,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU2_3020_3320,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,732951.30434000003,809506.36670000001,727386.97621999995,717156.55813999998,697037.95071999996,697438.17931000004,748215.22626000002,803224.02306000004,808701.74176025391,730163.33551025391,,
A24005WU2_3020_3320,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,8299.5966800000006,8357.34375,8376.7822269999997,8376.7822269999997,8376.7822269999997,8293.9160159999992,8293.9160159999992,8293.916015625,8293.916015625,,
A24009WL0_4920_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU2_3320_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,1393456.13,934901.80325,886045.99459999998,824000.17935999995,743923.92235999997,816011.12996000005,744734.69709000003,743488.96673999995,722983.69119262695,663999.57373046887,,
A24005WU2_3320_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,120340.54979999999,127076.78421,126874.26121,125569.68558,126097.39599999999,127189.47214,133843.26949000001,134432.20608999999,136209.87597656247,136757.37524414062,,
A24005WU2_3320_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU2_3320_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU2_3320_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,521544.35944999999,558327.87890999997,502044.98440000002,488522.79595,479998.70699999999,476848.20318000001,337111.20319999999,343378.5,326062.5,331968.39843750006,,
A24005WU2_3320_3480,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,157.45700070000001,157.45700070000001,157.45700070000001,157.45700070000001,157.45700070000001,82.265220639999995,82.265220639999995,82.265220642089858,82.265220642089858,,
A24005WU3_3480_3481,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,311201.59733999998,209355.70259,198455.09977999999,184595.59607999999,166529.25461,183138.14240000001,166854.68870999999,167096.44503,162504.86523056027,149142.29383850101,,
A24005WU3_3480_3481,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,183326.44729000001,177546.09275000001,175743.62603000001,173418.64254999999,173602.90237,174488.19435999999,171925.26169000001,163127.18406,163972.86376953122,163797.05908203122,,
A24005WU3_3480_3481,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU3_3480_3481,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU3_3480_3481,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,1090032.6934,1018229.3097,931091.13477,893696.54009000002,862455.37407000002,840507.56833000004,871553.83594000002,994640.96880000003,942756.03125000012,886568.79687500012,,
A24005WU3_3480_3481,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,1646.609009,1646.609009,1646.609009,1646.609009,1646.609009,6.143908024,6.143908024,6.143908023834228,6.143908023834228,,
A24005WU3_3481_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,4413008.8370000003,2970016.2637999998,2815456.7289999998,2612760.9205999998,2356672.8226000001,2588232.4086000002,2361634.3542999998,2371716.9101999998,2309156.3244018555,2119102.3412780766,,
A24005WU3_3481_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,660916.28905999998,603713.58203000005,595225.12109000003,587454.31836000003,587926.08594000002,590072.09569999995,616691.99023,604182.88428,607558.39453125,608168.80761718762,,
A24005WU3_3481_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24005WU3_3481_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24011EM2_4100_0001,24011,CAROLINE,Choptank,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24005WU3_3481_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,5896202.0937999999,6340280.8280999996,5694233.5780999996,5541638.2969000004,5331366.4844000004,5398897.375,4607369.125,4984100.875,4888238.1875,4628114.1875,,
A24005WU3_3481_0001,24005,BALTIMORE,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,3637.655029,1501.4370159,1215.5560339000001,1403.6500278999999,1673.0749549,2077.2910198999998,2522.8538054999999,2822.6597135000002,2570.8618621826167,2218.2268524169922,,
A24009WL0_4772_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,869089.57184999995,469013.43693999999,397857.16463000001,358408.61667000002,229568.51133000001,188033.9008,130987.79592999999,639506.46300999995,669255.42443847656,686269.64459228516,,
A24009WL0_4772_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,181835.57031000001,164652.82321999999,158044.29399999999,159174.31737999999,159165.82427000001,160361.04595,161785.70310000001,148676.48001,150005.85595703122,149281.31982421875,,
A24009WL0_4772_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24009WL0_4772_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24009WL0_4772_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,679227.63742000004,789658.95643999998,651928.10074000002,513634.09378,512454.48446000001,528573.70319999999,539633.3125,560188.60160000005,554170.296875,520194.5,,
A24009WL0_4772_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,374502.09379999997,9882.0767285999991,15485.905274999999,22596.187496999999,10191.909180000001,7351.4291990000002,5045.4278646000002,14828.898572,6109.6138992309579,6409.3048171997079,,
A24009WL0_4920_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,786914.09580000001,424557.20942000003,360082.83027999999,324331.47938999999,207475.20264999999,169805.06922,131594.0007,583861.74803999998,610841.18786621105,626295.93725585938,,
A24009WL0_4920_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,96614.03125,86835.297848999995,83247.320800999994,83929.254394999996,83723.414067999998,84679.717285000006,89413.297365999999,81283.012942000001,82081.471191406265,82003.984375,,
A24009WL0_4920_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24009WL0_4920_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,405997.50391999999,472713.81254999997,383801.13276000001,300295.64846,317287.89848999999,303288.94923999999,212529.12994000001,215040.75493,231986.283203125,225746.87109375003,,
A24009WL0_4920_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,178.3529968,2171.7451169999999,2171.7451169999999,2171.7451169999999,2171.7451169999999,2170.2590329999998,2170.2590329999998,2170.259033203125,2170.259033203125,,
A24009WL0_4921_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,599344.50118000002,323385.89643999998,274288.66162000003,247069.43153999999,158114.41675,129435.69259999999,93692.556977999993,442336.55476999999,462875.92471313477,474636.42999267584,,
A24009WL0_4921_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,108352.06737999999,106933.46679999999,103254.09424000001,103621.2334,103592.94727,104734.21387000001,106406.63770000001,98722.224606999996,99534.83422851561,99442.00708007811,,
A24009WL0_4921_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24009WL0_4921_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24009WL0_4921_0000,24009,CALVERT,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,127238.98792,219673.92639000001,173615.6355,119489.21117,131188.92782000001,120442.16241999999,92431.184034000005,98420.90526,108995.48692321777,105105.98880004881,,
