Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total P, 1985 (lb.)","Total P, 2007 (lb.)","Total P, 2009 (lb.)","Total P, 2010 (lb.)","Total P, 2011 (lb.)","Total P, 2012 (lb.)","Total P, 2013 (lb.)","Total P, 2014 (lb.)","Total P, 2015 (lb.)","Total P, 2016 (lb.)","Total P Target, 2017 (lb.)",Total P Target 2025 (lb.)
A24017PL0_5584_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,548.67995836,519.93457790000002,521.92574115000002,526.44973374999995,527.53689380000003,527.65080832000001,517.74450305000005,512.03096579999999,512.2791748046875,516.90737819671631,526.55384533200004,529.63924812000005
A24017PL0_5584_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,36.708061219999998,36.708061219999998,36.708061219999998,36.708061219999998,36.708061219999998,36.708061219999998,36.708061219999998,36.708061219999998,36.708061218261719,36.708061218261719,36.708061346000001,36.708061430000001
A24017PL0_5584_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5584_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1056.5961998,893.08689413000002,824.49299143999997,961.07217979999996,967.55351450000001,983.30732720000003,1042.3387144999999,1060.0472107000001,943.84120178222656,1008.2341003417968,756.04899482600001,710.41966375000004
A24017PL0_5584_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,170.69149780000001,27.588308088000002,69.077174897999996,10.532817597999999,9.284725898,12.826897378,25.297458408000001,8.049987548000001,0.003047697944567,0.003047697944567,100.7288063112,121.82989392
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,790.05748621999999,567.28487986000005,538.72480155000005,537.04843643000004,473.33728338999998,513.34154914999999,449.35489086000001,443.88225182000002,394.52781867980951,379.02423048019403,460.36525839000001,408.12556295000002
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,348.72733497000002,331.67093654000001,331.93480582000001,335.76972105999999,336.80246542999998,337.06195160999999,336.11899662000002,332.11577942000002,330.55202865600592,334.30387783050543,334.91865276999999,336.90788407000002
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,73.946456909999995,73.946456909999995,73.946456909999995,73.946456909999995,73.946456909999995,73.946456909999995,73.946456909999995,73.946456909999995,73.946456909179673,73.946456909179673,73.946456670000003,73.946456510000004
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,196.30871160000001,157.14031785,141.18626520999999,169.49390768999999,162.1780684,171.44902801999999,142.96056747,147.48950962000001,164.76373100280762,171.1945991516113,130.335323206,123.10136187000001
A24017PL0_5585_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,1804.2465509000001,1295.5008691999999,1227.2632294,1223.3840551000001,1078.4891137,1169.4700860999999,1023.5251168999999,1010.9336081,898.36359977722179,862.91644191741943,1046.77429201,926.44833374999996
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,211.60288431999999,215.77839520000001,217.72146604,220.63957687000001,222.11003589000001,222.92780594999999,229.04590701999999,230.74422933,231.12127780914309,234.38051557540896,219.68457375399998,220.99331222999999
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,24.78149986,24.78149986,24.78149986,24.78149986,24.78149986,24.78149986,24.78149986,24.78149986,24.781499862670898,24.781499862670898,24.78149977,24.781499709999999
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,329.90309737000001,310.32720756999998,292.86059845,334.85729781999999,340.59104056000001,343.44211573000001,222.18402481999999,225.70633318,209.18718910217282,217.62834167480474,267.82041816399999,251.12696464000001
A24017PL0_5670_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,2092.750321,1502.6440828,1427.0380478,1422.5726013000001,1254.0919819999999,1359.7590561,1190.2806206,1175.7976494,1045.0480098724365,1003.9169359207152,1219.4617080800001,1081.0774816000001
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,427.60997005000002,421.33686927999997,422.70565887999999,428.88938717000002,429.24510770000001,430.00022885999999,431.65358349000002,429.94191355999999,428.11545085906994,432.37883090972895,426.53890361199996,429.09440009999997
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,62.681919100000002,62.681919100000002,62.681919100000002,62.681919100000002,62.681919100000002,62.681919100000002,62.681919100000002,62.681919100000002,62.681919097900391,62.681919097900391,62.681918619999998,62.6819183
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,298.20569125999998,422.96252371000003,370.51874007999999,367.58433818999998,445.23015405000001,456.49657725999998,346.74904155000002,352.87826058000002,405.10472393035889,451.14808177947998,308.96343671199998,267.92656779999999
A24017PL0_5671_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,1194.840942,743.79388429999995,290.59201050000001,431.9363098,354.9361877,450.9865112,260.94860840000001,366.54861449999999,0,329.51620483398437,124.80251659200002,14.27618732
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,508.70236412999998,365.26053331999998,346.09537375999997,345.01100957,304.49218083,329.86214596000002,288.73161481,285.11297180999998,253.36220407485959,243.37223958969119,300.87232237399996,270.72362145
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,79.353686331999995,78.203941348000001,78.895246740999994,79.363389256000005,79.791144610999993,79.700789215,83.050443888000004,83.285556912999994,83.198978185653701,84.339596033096313,79.6854395692,80.212234788000004
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,185.46778105999999,163.05718039999999,150.21987629,187.7953105,183.61167836000001,193.06411360999999,98.288867949999997,100.05799103,102.79695177078248,104.58663845062256,149.68311818000001,149.32527944
A24017PL0_5710_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,6.13621065,10.22701775
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,499.87973679999999,358.91943816999998,339.86637833999998,338.78280305999999,298.56682073000002,323.86951563999997,283.4634135,279.97936057999999,248.7644419670105,238.95880699157715,298.91123848799998,271.60781192000002
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,441.05124281000002,413.26253036999998,412.76522347000002,417.89905929000003,418.64338113999997,418.84733388000001,415.34446336000002,411.76915744000001,409.86798906326283,414.44820594787592,417.34672507600004,420.40105948000001
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,3.892086983,3.892086983,3.892086983,3.892086983,3.892086983,3.892086983,3.892086983,3.892086983,3.892086982727052,3.892086982727052,3.8920867124,3.892086532
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,228.94830318000001,200.30244822,195.09318542,191.37403298000001,188.77913948,191.05324168999999,211.96794890000001,189.63401035000001,186.05326461791998,186.02347183227536,155.295983546,128.76451563000001
A24017PL0_5720_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,3475.1846224999999,2495.2551008,2364.1955893999998,2356.7772140000002,2081.3936528999998,2253.3702658000002,1972.2002219999999,1947.6939335,1730.6664714813228,1662.4427814483645,2016.9997545799999,1785.5358647
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,691.78984831000002,665.09755322000001,670.79105373000004,673.04055215000005,675.03046610000001,674.74044418000005,640.51469610000004,632.68216797000002,642.3916015625,648.89777183532726,676.62362755800007,680.51201011000001
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,77.126670840000003,77.126670840000003,77.126670840000003,77.126670840000003,77.126670840000003,77.126670840000003,77.126670840000003,77.126670840000003,77.126670837402315,77.126670837402315,77.12667132,77.126671639999998
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,1781.8728943000001,1611.9626731999999,1385.4898605000001,1769.7275333,1800.9447269,1812.477478,2315.9911499,2334.2440796000001,1660.4593200683596,1741.1714477539062,1365.86022882,1352.7738076999999
A24017PL0_5790_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,7996.2302852000003,8294.2786250000008,7969.9268871000004,8008.8248898000002,8079.7942806000001,7989.3560786999997,2106.1267391000001,2173.8079372000002,2075.8405303955074,2376.408073425293,7378.6150455000006,6984.4071511000002
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,476.29986767999998,341.96196372000003,324.00539677,322.97360730000003,284.79549383,308.85116121999999,270.32392792000002,266.94886635,237.17256236076358,227.81989789009094,276.41678570800002,244.691045
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,100.21792507000001,98.418487544000001,99.003284210999993,100.41607380000001,101.01985741,101.36536599,102.04036284,101.92750383000001,101.69343876838687,102.99927306175232,99.902890562400003,100.50262813000001
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,7.155935764,7.155935764,7.155935764,7.155935764,7.155935764,7.155935764,7.155935764,7.155935764,7.155935764312743,7.155935764312743,7.155935827,7.155935869
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,124.79869745000001,99.633444804999996,96.368446214000002,94.290029759999996,95.672808348999993,93.496112819999993,73.366699220000001,73.379119869999997,77.841061592102037,79.157907485961914,71.359393452799992,54.686691611999997
A24017PL0_5791_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,25.784174355000001,0.180445105,0.090889379,0,0,0,0.180321202,0.180321202,0.180321201682091,0.180321201682091,0.1444599986,0.180173745
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,226.70194488999999,162.79662951,154.57729169000001,154.09655612,91.946499438999993,93.909258248,87.640137609999996,105.65230405,113.60362708568576,109.12827551364897,132.093579758,117.10443847000001
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,24.881903176000002,26.239432270999998,26.495565471999999,26.942770841000002,29.248597502999999,29.435474633999998,29.868175502,28.201455590999998,28.037932097911838,28.467970430850979,26.738505740799997,26.900465919999998
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,3.578265905,3.578265905,3.578265905,3.578265905,3.578265905,3.578265905,3.578265905,3.578265905,3.57826590538025,3.57826590538025,3.5782659002,3.578265897
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,14.024482966000001,13.882524012999999,12.206729889,12.979849099999999,14.006978989,13.100653887,7.105591774,4.459428787,4.992263436317444,4.993603706359863,10.6782200256,9.659213449999999
A24017PL0_5860_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,511.49702757,367.27854845000002,348.78237737000001,347.68162429,306.31833042,332.31564686000002,290.90815182,287.42090225999999,255.44176268577581,245.39557909965518,298.04499101600004,264.22006678000002
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,437.39385221999999,409.08635614999997,408.46072289,411.93952747999998,414.06615832,412.84590144999999,413.80835537000002,407.47750473999997,405.47486352920527,409.63941764831554,412.09870976000002,414.52403434000001
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,25.046070100000001,25.046070100000001,25.046070100000001,25.046070100000001,25.046070100000001,25.046070100000001,25.046070100000001,25.046070100000001,25.04607009887696,25.04607009887696,25.046069920000001,25.046069800000001
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,169.12030769,158.92676327999999,155.61212925000001,232.63409089999999,159.62489926999999,234.48861883000001,190.85743715000001,193.33504299000001,195.71956253051758,210.32967376708984,177.04808498399998,191.33872213999999
A24017PL0_5930_0000,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,569.43454856999995,408.85170711000001,387.15895458,385.94460153,340.11022508999997,368.95170882999997,322.90586904000003,318.91372818999997,283.34893155097956,272.19058418273926,348.40310642999998,322.56587432999999
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,566.21116639000002,364.06230832,358.07189749999998,344.92132279999998,336.92747875999999,329.23678969999997,378.36775399999999,367.65667675999998,346.24511814117432,334.91945552825928,361.87709278399996,364.41388963999998
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,18.198890689999999,18.198890689999999,18.198890689999999,18.198890689999999,18.198890689999999,18.198890689999999,18.198890689999999,18.198890689999999,18.198890686035156,18.198890686035156,18.198891830000001,18.19889259
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,6957.6889878000002,7336.6649466999997,6003.7300949,6630.9009550000001,6619.1645163000003,6807.0120850000003,4116.4716795000004,4209.5457145999999,5348.1590576171875,5919.0301513671884,6096.6580867399998,6158.6100813000003
A24017PL1_5230_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,0,1503.1639399999999,1505.604004,1505.604004,1505.604004,1505.604004,0.220524505,0.220524505,0.220524504780769,0.220524504780769,602.3738085028001,0.220344838
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,4453.8628681,3197.9146295,3028.1902666999999,3018.6042136000001,2660.1730554999999,2884.6219440999998,2524.7158161000002,2493.8705368000001,2216.8269634246831,2129.3044013977051,2687.2205151799999,2459.9073475
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,1527.4141308999999,1397.8358077,1403.2916986,1397.9650075,1397.3820874,1391.0719142999999,1350.6914408,1328.9633441999999,1337.5488204956055,1344.7404136657715,1418.8530075400001,1429.2272135000001
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,38.650360110000001,38.650360110000001,38.650360110000001,38.650360110000001,38.650360110000001,38.650360110000001,38.650360110000001,38.650360110000001,38.650360107421875,38.650360107421875,38.650359804000004,38.650359600000002
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,6671.1780773999999,5383.7265471000001,4932.2301631999999,6100.6528324000001,6026.7265619999998,6245.3790888000003,6197.1121217999998,6166.4201038000001,5398.7332153320312,5740.4710083007812,5067.1180322,5157.0432781999998
A24017PL2_5300_5630,24017,CHARLES,Lower Potomac,Potomac River Basin,Wastewater,838.49829099999999,2655.2839359999998,2657.7529300000001,2657.7590329999998,2657.7590329999998,2657.7590329999998,0.623164475,0.623164475,0.623164474964142,0.623164474964142,1275.1850031340002,353.47305189000002
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Agriculture,536.08502403,384.90454259000001,364.68878720999999,363.55317460999999,320.40004825,347.60639400000002,304.24439855999998,300.43156453,266.96899390220642,256.44263124465937,323.76056358,296.47508116
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Forest,182.04174236,169.51462033999999,169.30352787999999,170.59600354,170.72266336999999,170.69482371000001,165.80384831000001,163.1323678,163.81045460700989,165.1738486289978,171.256178374,172.55794537
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,0.103714198,0.103714198,0.103714198,0.103714198,0.103714198,0.103714198,0.103714198,0.103714198,0.103714197874069,0.103714197874069,0.1037141956,0.103714194
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24017PL2_5630_0001,24017,CHARLES,Lower Potomac,Potomac River Basin,Stormwater,140.93489074999999,263.32316588999998,233.33065033,274.08360625,275.15365795999998,282.47905729000001,349.77807614,355.22502129999998,272.60648345947266,294.9875869750976,239.580344494,243.74680727000001
